"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","layer.1.1.1.1","layer.2.1.1.1","layer.1.2.1.1","layer.2.2.1.1","layer.1.1.2.1","layer.2.1.2.1","layer.1.2.2.1","layer.2.2.2.1","layer.1.1.1.2","layer.2.1.1.2","layer.1.2.1.2","layer.2.2.1.2","layer.1.1.2.2","layer.2.1.2.2","layer.1.2.2.2","layer.2.2.2.2","layer.1.1","layer.2.1","layer.1.2","layer.2.2"
20228,"Amundsen/Bellingshausen Sea",61,"Continental High Antarctic",12,"Southern Ocean",209,228,"Polar",0,0.000131060187790721,0,2.79393327514585e-06,1.4575082549869,0,0,0,0.547187293577918,0.00656814110182851,0,0,0.000135817565652926,0,0,0,0.0040365049473763,0.0321692013959827,0.559892070918454,0.307385359420481
20229,"Ross Sea",61,"Continental High Antarctic",12,"Southern Ocean",213,229,"Polar",0,0.00251691870345294,0,7.76239006228342e-05,0.458557653923382,0,0.000385419956650192,0,0.248820548973661,0.00401936085892224,0,0,0.00310119548992619,0,0,0,0.00248299327254372,0,0.124396040792865,0.0727575496383049
20231,"Campbell Island",62,"Subantarctic New Zealand",12,"Southern Ocean",229,231,"Polar",3.20271424437649e-07,0.16313719405885,0.000501189187390107,0.00380471050690359,1.92925461853776,4.41524627158039e-05,0,0,0.851186603022878,0.0349657816516302,0,0,8.47216819212167e-05,1.90677738735624e-05,3.48184333778866e-07,0,0.0249697664428995,0.00080071909698007,0.339003400323365,0.510736636729347
20232,"Auckland Island",62,"Subantarctic New Zealand",12,"Southern Ocean",227,232,"Polar",5.58928620360214e-06,0.0778306900748389,0.00104054282539804,0.00211913600736989,2.12032996502858,0.000144406101723052,0,0,0.892436372707647,0.0178537540498712,0,0,8.48639688334862e-05,0.000105119941930614,1.97547428677026e-06,0,0.0124490316922483,0.00769123549689979,0.416744588234259,0.691822660803758
25007,"Baffin Bay - Davis Strait",1,"Arctic",1,"Arctic",1,7,"Polar",4.69059653978331e-06,0.0707399570359102,0.00411806558707675,0.00202398119836957,2.13126267672121,4.64478989847057e-08,0.00134837161072751,6.32440398875685e-05,0.625994502832794,0.0564576886809019,0,0,6.41243035704683e-05,1.22517338906269e-05,4.19611645663368e-07,0.000706983440467585,0.0406484586271904,0.0243513192003372,0.854288349595896,0.450440195617039
25009,"Lancaster Sound",1,"Arctic",1,"Arctic",4,9,"Polar",0.000100855222755029,0.00185139348838058,6.8742834034866e-05,2.09109031853372e-05,1.23681848748435,0,0.000476464010748449,8.96207306025121e-05,0.308235491740924,0.0272183594532888,0,0,0,5.08586321312443e-05,1.98046698539261e-06,0.000705205708809288,0.0185528335515109,0.00845918878466968,0.631471277153985,0.239515301200478
25010,"High Arctic Archipelago",1,"Arctic",1,"Arctic",2,10,"Polar",8.75462238503034e-05,6.2699736770376e-05,5.07109971558806e-06,2.89550500380003e-07,0.543023068802148,2.27738310341365e-08,0,0,0.432343875417687,0.000799137706108068,0,0,0,5.2291487772859e-05,4.06388215531009e-06,0,0.000738043464384968,0.000703897661813567,0.0675368421132231,0.0406892876058791
25014,"Eastern Bering Sea",1,"Arctic",1,"Arctic",17,14,"Polar",5.35868252282369e-05,0.427299328860263,0.0718537618207137,0.0450400489744163,2.74015656587211,0.00180609825693914,0.00644821794856701,0.000215351887805821,0.442450245730688,0.107199939719693,0,0,0.00187422348282999,0.00148741548540999,0.00019640093383296,0.00260525818457389,0.0962902710632075,0.180041203512293,0.73095614920445,0.624339058925654
25031,"Aegean Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,31,"Temperate",0.0030138240407586,0.168682412694247,0.104862074101816,0.117500898288158,4.99148158572405,0.0405615109657998,0.0670555194212847,0.00979767749189273,1.00905028295821,0.522749465207584,0,0,0.0242467804006187,0.0291604616873044,0.0053666141198883,0.0517357129003098,0.43318158834611,0.135356429298705,1.78123781208155,0.487922517000685
25032,"Levantine Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,32,"Temperate",0.000578630228539487,0.0450880251789452,0.060203994910592,0.0291329236035285,4.78142988020351,0.0195516712023122,0.026368905783434,0.00347421731091565,1.11979439535767,0.48217921210859,9.17013909266976e-07,0.00984844397788315,0.00852035066365647,0.0204333442639071,0.004902479038109,0.0136089970813389,0.34064975708438,0.0700007754141514,1.93452448950027,0.592568355121024
25033,"Tunisian Plateau/Gulf of Sidra",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,33,"Temperate",0.00121262978771535,0.0464273981799312,0.0665196729416916,0.025341103042643,4.22653853489882,0.0118590869256832,0.0303222190124021,0.0023165149949252,1.04837554013036,0.307942633481721,0.00171612802358058,0,0.00568898623868924,0.0070839604084836,0.00099692858845752,0.0107675031261368,0.237630443093897,0.106126586336166,1.78072985084773,0.535481337670051
25034,"Ionian Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,34,"Temperate",0.00168610086260218,0.0578564335088141,0.0481719571571885,0.0414361948477097,4.60084609852795,0.0238955248427896,0.0211401970160746,0.00423726763319684,1.11363388569452,0.552256026728587,0,0,0.0154697000282979,0.0140273520690607,0.00418198286277397,0.0175035146559374,0.425049872816761,0.0386612433047181,1.63552657145518,0.586112278030185
25035,"Western Mediterranean",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,35,"Temperate",0.00151165139183084,0.0543887250840178,0.0556113395877991,0.0550534207902796,4.37396118202293,0.0337187773256202,0.0325613438200547,0.00491716703042728,1.09039269814451,0.512636845430363,0,0,0.00933924009866411,0.0172326334957592,0.00494012175501483,0.0182000520535533,0.429328237554385,0.0380681274428765,1.46062011632693,0.555440677899477
25036,"Alboran Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,36,"Temperate",0.00206044351359933,0.108333305021587,0.158330371934679,0.12024796090149,4.55010198525328,0.0539261806923872,0.0445047872107172,0.00710549720408047,1.01317553848291,0.548811254998436,0,0,0.0193918264669266,0.0240938996756653,0.00339508296231592,0.0273695021936977,0.458776191836857,0.0511379052953175,1.47368427298394,0.435757959011817
25040,"Gulf of Maine/Bay of Fundy",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",22,40,"Temperate",0.00534363918070827,0.209378608001958,0.0915344450317921,0.0572086594778149,4.09876383562459,0.0171427332499433,0.0503797715997123,0.00496716738020889,0.736884285222332,0.323903892324417,0,0,0.0281349005397014,0.0071220905218951,0.00118028466088789,0.0261906622369038,0.331611296987222,0.128193595655977,1.47290275279187,0.606685064967497
25042,"Carolinian",6,"Warm Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",21,42,"Temperate",0.000399738323618372,0.0644139276000709,0.0167570640054269,0.0214610936018906,3.65548729655207,0.0149490686978875,0.0244378944143255,0.00164215130702783,0.993775780313596,0.398483847736566,0,0.00253569430828868,0.00154681107356858,0.0137169198358834,0.00168037249442284,0.00683350979700852,0.269450657871445,0.153073163096748,1.16914359799863,0.501186001973345
25046,"Kamchatka Shelf and Coast",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",44,46,"Temperate",8.68751745765539e-05,0.0691130650716865,0.0166644021788724,0.0595158978098352,3.47475343057835,0.000563382531063441,0.000503465295373605,7.34080492704168e-05,0.67147455997987,0.170705641405125,0,0,3.64384380164059e-06,0.000234466370981424,1.08351686287326e-05,0.0022965704159088,0.103886683649659,0.0225560713687728,1.6594287452169,0.697635697986245
25055,"North American Pacific Fijordland",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",52,55,"Temperate",0.000992343706508839,0.0529913017580691,0.00991193213011137,0.0190540592053392,2.66197534839012,0.00101261837920784,0.035937468729518,0.000628604654829073,0.788790685265307,0.252570958761901,0,0,0.00141311829031161,0.00202070713320852,0.000116455167335595,0.00925466061766615,0.186112507588012,0.0629181079931171,0.630025256528702,0.608224553833215
25056,"Puget Trough/Georgia Basin",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",55,56,"Temperate",0.0504294490992032,0.0834306025184052,0.0183160629288383,0.103871822920459,4.01330034126994,0.163821789355103,0.457746545985866,0.0822592893834479,0.470880103153618,0.468298720498175,0,0,0.00118069319020119,0.0531378771596608,0.00837421814769232,0.343193027671873,0.421672290865468,0.284687927211202,0.674478852645396,0.327521080550243
25057,"Oregon, Washington, Vancouver Coast and Shelf",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",54,57,"Temperate",0.000488730383472157,0.0359431072673569,0.0066457066592181,0.056751806249588,3.25042690278194,0.00521713504694112,0.013767105537243,0.00120856370837985,0.92877645281326,0.396065846668899,0,0,0.001421459166076,0.00474554766075467,0.00152315904702696,0.00909671517596014,0.303657465319165,0.0252591984590541,0.748768585341141,0.711090326729392
25058,"Northern California",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",53,58,"Temperate",0.000530356690158261,0.0805210123961709,0.0592226061406631,0.0262028009006565,3.18668363337198,0.00436392186305886,0.00971276896453211,0.00124941837439861,0.924623591982681,0.472605603123482,0,0,0.000501030775057687,0.00327674887458442,0.00107670644073844,0.00571223726327714,0.325757832664685,0.012796112017854,0.561148125582408,0.697382771703137
25059,"Southern California Bight",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",58,59,"Temperate",0.000662869594337021,0.0283809122581611,0.012330105263683,0.0728117984403163,2.99189568727766,0.00699066422969356,0.00694238684284457,0.000804929448816827,0.961143007286697,0.353899445915833,0,0.000818005790860949,0.00399590213984256,0.00114115180506433,0.000174972004553869,0.00442462110432011,0.240934019165318,0.0160769345776368,0.651966742062506,0.628397218965899
25080,"Sahelian Upwelling",16,"West African Transition",4,"Tropical Atlantic",76,80,"Tropical",0.000313294440842082,0.0619155046038037,0.0819834257876726,0.0630188466061994,4.50159590404158,0.00813652039389186,0.00823508842620899,0.00042693000822174,1.04358729924778,0.331705080464846,0.000168164127219595,0.0153617110556221,0.00429533154343571,0.00268522185878335,0.000441768503311676,0.0067713940719233,0.22125843047271,0.0914670044027076,1.93801428900659,0.621810571748603
25081,"Gulf of Guinea West",17,"Gulf of Guinea",4,"Tropical Atlantic",81,81,"Tropical",0.000257070602565308,0.0429333156742396,0.0604140942076475,0.027812643746652,4.160306462548,0.00604108469706811,0.00973852231383187,0.000147135446988273,1.00776144515718,0.255650092150267,0,0.0231692997145264,0.00528873391584061,0.00227944167542305,0.000247470995184936,0.00883786500068283,0.159549248403087,0.181154943361068,1.74867315917268,0.620350861095418
25085,"Gulf of Guinea South",17,"Gulf of Guinea",4,"Tropical Atlantic",186,85,"Tropical",0.00044950564602868,0.0474157186761072,0.0559467580022715,0.0192845113525446,3.53582939139916,0.0116418530855475,0.0213416317009528,0.000913260873005504,0.979885029724562,0.165464646387598,0.0189911877114969,0.0614157914371964,0.00241205456837111,0.00250878609332501,0.000572460361413195,0.00507803886440705,0.117367359966164,0.0763087015541496,1.43693164059377,0.511900445718013
25086,"Angolan",17,"Gulf of Guinea",4,"Tropical Atlantic",186,86,"Temperate",0.00047246744404884,0.105097418365478,0.0663848090349723,0.0228069343241958,3.81066693772137,0.00982201819995063,0.00749276325204451,0.000482812146374451,1.06831625616309,0.158726829361636,0.00374264073829247,4.06737526355249e-05,0.00156976381115606,0.000893559009866487,7.98239861117515e-05,0.00529760964449954,0.110763682408937,0.0360278552227388,1.64560801226166,0.567040982865489
25147,"Fiji Islands",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",144,147,"Tropical",0.00257893769856198,0.00531072575573791,0.00443644678886686,0.00333689743474652,3.87863052670237,0.00119784012869155,0.00307922006437264,0.000195247132635592,1.21693027812005,0.105084280542872,0,0,0.000997276392112558,0.000395639396945355,4.44831260240991e-05,0.00747633555823586,0.0658263613159673,0.0491292846576017,1.86609953258614,0.546511701201204
25152,"Hawaii",37,"Hawaii",7,"Eastern Indo-Pacific",158,152,"Tropical",0.000153118862469908,0.00135686821722696,0.00126834551786162,0.00405705267272549,3.50379516653491,0.000482985293443817,0.000622879716276884,0.000130836208612114,1.17755360615135,0.184181029277633,0,0.00169912827768391,0.00243687781346559,0.000548991033158068,6.9666209183296e-05,0.000597429766093197,0.10780767687742,0.00229470852926085,1.3058613203823,0.712672615706449
25154,"Gilbert/Ellis Islands",38,"Marshall, Gilbert and Ellis Islands",7,"Eastern Indo-Pacific",148,154,"Tropical",0.000312551362565576,0.00672035284447017,0.00700064543008865,0.012420759880443,3.43741316655752,0,0.000222531972013968,1.70945920389826e-05,1.11705336010198,0.0295755722142077,0,4.77613502103382e-05,0.0131296801843863,0,0,0.00084619112298459,0.0161660954217872,0.00417508856145771,1.55694016019623,0.672785301159785
25184,"North Patagonian Gulfs",48,"Magellanic",9,"Temperate South America",179,184,"Temperate",8.86349946763203e-05,0.242573153027947,0.045659609783044,0.0241886289579226,2.9591928615092,0.00104615178444675,0.00815636354401292,0.00043498924360553,0.760328209197222,0.0450635727537189,0,4.25174325213058e-06,0.000107855875907869,0.000973338882305514,0.000125212943510079,0.00576553288006638,0.0511970553722754,0.193860720098339,0.863883523837008,0.715736081927566
25185,"Patagonian Shelf",48,"Magellanic",9,"Temperate South America",180,185,"Temperate",2.71465514394807e-05,0.287624205367986,0.0652807603836192,0.0237342713527918,3.0812182012649,0.000464397803254085,0.0045791812718114,0.000228807264039207,0.816973319402305,0.0389563320271553,1.03165383169107e-05,3.77624790923718e-05,0.000139250910916263,0.000617523431857922,6.21989179179155e-05,0.00259780134141838,0.0476717377409096,0.0713717598229394,0.92159520074977,0.799246257068704
25190,"Namib",50,"Benguela",10,"Temperate Southern Africa",188,190,"Temperate",0.000126672571981678,0.0269494129205625,0.0171957482845123,0.0684678530728288,3.60509915668175,0.00264105665617862,0.00142248613864064,8.42961733783739e-05,1.00023023535609,0.152107729033981,0,0,0.000238349365341758,0.000265007528541514,4.41867697072516e-05,0.00091440887059411,0.115121362982257,0.021627171437685,1.60558794019725,0.59207520956924
25195,"Kermadec Island",53,"Northern New Zealand",11,"Temperate Australasia",202,195,"Temperate",3.46022866760923e-07,0.0126478703083724,0.0048494269515552,0.00247659743602712,3.5746814166139,0,0,0,1.1804922767742,0.0824801592894034,0,0,0.000397524552171642,0,0,0,0.0462122431801501,0.000251118682961888,1.49338289988727,0.751490899874601
25196,"Northeastern New Zealand",53,"Northern New Zealand",11,"Temperate Australasia",203,196,"Temperate",0.000403786643339035,0.0200303168205434,0.0125799379698541,0.00513777837461302,2.91598371543661,0.00285797756095464,0.00801892674885295,0.000735800855024718,1.10165151008769,0.146019750029367,0,0.00018395696056258,0.00048995040923592,0.00540086066538301,0.000403868557734462,0.00911934199872721,0.0988788636086758,0.0465500180768087,0.795419591212759,0.662101451089344
25198,"Chatham Island",54,"Southern New Zealand",11,"Temperate Australasia",206,198,"Temperate",4.62656303077616e-06,0.0128762494765641,0.00244083943644881,0.00209813125770157,2.51152938484034,0.000272215998956709,0,0,1.03536867620745,0.0392913144863284,0,7.15435545276025e-06,0.000240200769681567,0.000123810206116418,1.6522263101775e-06,0.000217914351387582,0.0249750085637927,0.010135258549652,0.703240923134986,0.68023538750939
25199,"Central New Zealand",54,"Southern New Zealand",11,"Temperate Australasia",205,199,"Temperate",0.000503857857820617,0.0909896945426715,0.0180236204466296,0.00732270215938696,2.76435606636505,0.0119004173177516,0.00831326531899941,0.000565458022648382,1.00084021556569,0.122272084744155,0,0.000381386504516658,0.000267576909951912,0.00930523153736657,0.000717195768351134,0.00838066990756493,0.0985202111730883,0.0537336472055835,0.803305801723044,0.529013012828897
25230,"Bounty and Antipodes Islands",62,"Subantarctic New Zealand",12,"Southern Ocean",228,230,"Polar",1.09550973170512e-06,0.00694409273750004,0.00119615019430127,0.00103780931394274,1.84960317831118,1.06989662038011e-06,0,0,0.923996770358736,0.0208704658395538,0,0,0.00016247961588957,1.42791534402253e-07,2.08198486963907e-09,0,0.0122767203286824,0.000339075622052447,0.240970382627748,0.641806925039489
